codigo,descricao_oficial,vertical_id,vertical,sub_vertical,sinonimos,tags,secao,divisao,grupo,classe
7319-0/99,Outras atividades de publicidade não especificadas anteriormente,MKT,"Marketing, Publicidade e Design",Publicidade e Pesquisa de Mercado,"outras atividades de publicidade, mídias sociais, social media, gestão de redes sociais, marketing digital, tráfego pago","Serviço, B2B, Online Possível",M,73,73.1,73.19-0
7320-3/00,Pesquisas de mercado e de opinião pública,MKT,"Marketing, Publicidade e Design",Publicidade e Pesquisa de Mercado,"pesquisas de mercado e de opinião pública, pesquisa de mercado, pesquisa de opinião","Serviço, B2B, Online Possível",M,73,73.2,73.20-3
7410-2/02,Design de interiores,MKT,"Marketing, Publicidade e Design",Design e Decoração de Interiores,"design de interiores, design gráfico, designer, identidade visual, branding, logotipo","Serviço, B2B",M,74,74.1,74.10-2
7410-2/03,Desing de produto,MKT,"Marketing, Publicidade e Design",Design e Decoração de Interiores,"desing de produto, decoração de interiores, designer de interiores, design de interiores","Serviço, B2B",M,74,74.1,74.10-2
7410-2/99,Atividades de desing não especificadas anteriormente,MKT,"Marketing, Publicidade e Design",Design e Decoração de Interiores,desing,"Serviço, B2B",M,74,74.1,74.10-2
7420-0/01,"Atividades de produção de fotografias, exceto aérea e submarina",MKT,"Marketing, Publicidade e Design",Fotografia,"produção de fotografias, fotógrafo, estúdio fotográfico, fotografia profissional, fotografia de eventos, fotografia de casamento","Serviço, B2B",M,74,74.2,74.20-0
7420-0/02,Atividades de produção de fotografias aéreas e submarinas,MKT,"Marketing, Publicidade e Design",Fotografia,"produção de fotografias aéreas e submarinas, laboratório fotográfico, revelação, álbum","Serviço, B2B",M,74,74.2,74.20-0
7420-0/03,Laboratórios fotográficos,MKT,"Marketing, Publicidade e Design",Fotografia,laboratórios fotográficos,"Serviço, B2B",M,74,74.2,74.20-0
7420-0/04,Filmagem de festas e eventos,MKT,"Marketing, Publicidade e Design",Fotografia,filmagem de festas e eventos,"Serviço, B2B",M,74,74.2,74.20-0
7420-0/05,Serviços de microfilmagem,MKT,"Marketing, Publicidade e Design",Fotografia,microfilmagem,"Serviço, B2B",M,74,74.2,74.20-0
7490-1/01,"Serviços de tradução, interpretação e similares",PROF,Serviços Profissionais,Outras Atividades Profissionais,"tradução, interpretação e similares","Serviço, B2B",M,74,74.9,74.90-1
7490-1/02,Escafandria e mergulho,PROF,Serviços Profissionais,Outras Atividades Profissionais,escafandria e mergulho,"Serviço, B2B",M,74,74.9,74.90-1
7490-1/03,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias,PROF,Serviços Profissionais,Outras Atividades Profissionais,agronomia e de consultoria às atividades agrícolas e pecuárias,"Serviço, B2B",M,74,74.9,74.90-1
7490-1/04,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",PROF,Serviços Profissionais,Outras Atividades Profissionais,"intermediação e agenciamento de serviços e negócios em geral, tradução, tradutor, intérprete, tradução juramentada","Serviço, B2B",M,74,74.9,74.90-1
7490-1/05,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",PROF,Serviços Profissionais,Outras Atividades Profissionais,"agenciamento de profissionais para atividades esportivas, culturais e artísticas","Serviço, B2B",M,74,74.9,74.90-1
7490-1/99,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",PROF,Serviços Profissionais,Outras Atividades Profissionais,"outras atividades profissionais, científicas e técnicas","Serviço, B2B",M,74,74.9,74.90-1
7500-1/00,Atividades veterinárias,PET,Pet e Veterinária,Atividades Veterinárias,"atividades veterinárias, veterinário, clínica veterinária, hospital veterinário, pet","Serviço, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária",M,75,75.0,75.00-1
7711-0/00,Locação de automóveis sem condutor,AUTO,Automotivo,Locação de Veículos,"locação de automóveis sem condutor, locação de carro, locadora de veículos, rent a car, aluguel de carro",Serviço,N,77,77.1,77.11-0
7719-5/01,"Locação de embarcações sem tripulação, exceto para fins
recreativos",AUTO,Automotivo,Locação de Veículos,"locação de embarcações sem tripulação, exceto para fins
recreativos",Serviço,N,77,77.1,77.19-5
7719-5/02,Locação de aeronaves sem tripulação,AUTO,Automotivo,Locação de Veículos,locação de aeronaves sem tripulação,Serviço,N,77,77.1,77.19-5
7719-5/99,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",AUTO,Automotivo,Locação de Veículos,locação de outros meios de transporte,Serviço,N,77,77.1,77.19-5
7721-7/00,Aluguel de equipamentos recreativos e esportivos,VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,"aluguel de equipamentos recreativos e esportivos, locação de objetos pessoais, aluguel de roupas, aluguel de vestido, aluguel de fantasia",Serviço,N,77,77.2,77.21-7
7722-5/00,"Aluguel de fitas de vídeo, DVDs e similares",VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,"aluguel de fitas de vídeo, dvds e similares",Serviço,N,77,77.2,77.22-5
7723-3/00,"Aluguel de objetos do vestuário, jóias e acessórios",VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,"aluguel de objetos do vestuário, jóias e acessórios",Serviço,N,77,77.2,77.23-3
7729-2/01,Aluguel de aparelhos de jogos eletrônicos,VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,aluguel de aparelhos de jogos eletrônicos,Serviço,N,77,77.2,77.29-2
7729-2/02,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,"aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",Serviço,N,77,77.2,77.29-2
7729-2/03,Aluguel de material médico,VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,aluguel de material médico,Serviço,N,77,77.2,77.29-2
7729-2/99,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente,VAR,Varejo (geral),Locação de Objetos Pessoais e Domésticos,aluguel de outros objetos pessoais e domésticos,Serviço,N,77,77.2,77.29-2
7731-4/00,Aluguel de máquinas e equipamentos agrícolas sem operador,ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,aluguel de máquinas e equipamentos agrícolas sem operador,Serviço,N,77,77.3,77.31-4
7732-2/01,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,"aluguel de máquinas e equipamentos para construção sem operador, aluguel de máquinas e equipamentos de construção",Serviço,N,77,77.3,77.32-2
7732-2/02,Aluguel de andaimes,ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,aluguel de andaimes,Serviço,N,77,77.3,77.32-2
7733-1/00,Aluguel de máquinas e equipamentos para escritório,ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,aluguel de máquinas e equipamentos para escritório,Serviço,N,77,77.3,77.33-1
7739-0/01,"Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador",ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,"aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador",Serviço,N,77,77.3,77.39-0
7739-0/02,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,"aluguel de equipamentos científicos, médicos e hospitalares, sem operador",Serviço,N,77,77.3,77.39-0
7739-0/03,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,"aluguel de palcos, coberturas e outras estruturas de uso temporário, aluguel de palco, som, iluminação para eventos",Serviço,N,77,77.3,77.39-0
7739-0/99,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",ADM,Serviços Administrativos e Empresariais,Locação de Máquinas e Equipamentos,aluguel de outras máquinas e equipamentos comerciais e industriais,Serviço,N,77,77.3,77.39-0
7740-3/00,Gestão de ativos intangíveis não financeiros,PROF,Serviços Profissionais,"Gestão de Ativos Intangíveis (royalties, marcas)",gestão de ativos intangíveis não financeiros,Serviço,N,77,77.4,77.40-3
7810-8/00,Seleção e agenciamento de mão de obra,ADM,Serviços Administrativos e Empresariais,Recursos Humanos e Mão-de-obra,"seleção e agenciamento de mão de obra, recrutamento, seleção, headhunter, agência de empregos","Serviço, B2B",N,78,78.1,78.10-8
7820-5/00,Locação de mão de obra temporária,ADM,Serviços Administrativos e Empresariais,Recursos Humanos e Mão-de-obra,"locação de mão de obra temporária, trabalho temporário, mão de obra temporária","Serviço, B2B",N,78,78.2,78.20-5
7830-2/00,Fornecimento e gestão de recursos humanos para terceiros,ADM,Serviços Administrativos e Empresariais,Recursos Humanos e Mão-de-obra,"fornecimento e gestão de recursos humanos para terceiros, fornecimento de mão de obra terceirizada, terceirização","Serviço, B2B",N,78,78.3,78.30-2
7911-2/00,Agências de viagens,TUR,"Turismo, Hotelaria e Eventos",Agências de Viagem e Turismo,"agências de viagens, agência de viagem, agência de turismo",Serviço,N,79,79.1,79.11-2
7912-1/00,Operadores turísticos,TUR,"Turismo, Hotelaria e Eventos",Agências de Viagem e Turismo,"operadores turísticos, operadora de turismo, operadora de viagens",Serviço,N,79,79.1,79.12-1
7990-2/00,Serviços de reservas e outros serviços de turismo não especificados anteriormente,TUR,"Turismo, Hotelaria e Eventos",Agências de Viagem e Turismo,"reservas e outros serviços de turismo, guia de turismo, receptivo, passeio turístico",Serviço,N,79,79.9,79.90-2
8011-1/01,Atividades de vigilância e segurança privada,ADM,Serviços Administrativos e Empresariais,"Vigilância, Segurança e Investigação","vigilância e segurança privada, segurança privada, vigilante","Serviço, B2B",N,80,80.1,80.11-1
8011-1/02,Serviços de adestramento de cães de guarda,ADM,Serviços Administrativos e Empresariais,"Vigilância, Segurança e Investigação",adestramento de cães de guarda,"Serviço, B2B",N,80,80.1,80.11-1
8012-9/00,Atividades de transporte de valores,ADM,Serviços Administrativos e Empresariais,"Vigilância, Segurança e Investigação","transporte de valores, transporte de valores","Serviço, B2B",N,80,80.1,80.12-9
8020-0/01,Atividades de monitoramento de sistemas de segurança eletrônico,ADM,Serviços Administrativos e Empresariais,"Vigilância, Segurança e Investigação","monitoramento de sistemas de segurança eletrônico, alarme, monitoramento, segurança eletrônica","Serviço, B2B",N,80,80.2,80.20-0
8020-0/02,Outras atividades de serviços de segurança,ADM,Serviços Administrativos e Empresariais,"Vigilância, Segurança e Investigação","outras atividades de serviços de segurança, monitoramento de alarmes, central de monitoramento","Serviço, B2B",N,80,80.2,80.20-0
8030-7/00,Atividades de investigação particular,ADM,Serviços Administrativos e Empresariais,"Vigilância, Segurança e Investigação",investigação particular,"Serviço, B2B",N,80,80.3,80.30-7
8111-7/00,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",ADM,Serviços Administrativos e Empresariais,Serviços para Edifícios e Paisagismo,serviços combinados para apoio a edifícios,Serviço,N,81,81.1,81.11-7
8112-5/00,Condomínios prediais,ADM,Serviços Administrativos e Empresariais,Serviços para Edifícios e Paisagismo,condomínios prediais,Serviço,N,81,81.1,81.12-5
8121-4/00,Limpeza em prédios e em domicílios,ADM,Serviços Administrativos e Empresariais,Serviços para Edifícios e Paisagismo,"limpeza em prédios e em domicílios, limpeza de edifícios, faxina comercial, limpeza condominial","Serviço, MEI Permitido",N,81,81.2,81.21-4
8122-2/00,Imunização e controle de pragas urbanas,ADM,Serviços Administrativos e Empresariais,Serviços para Edifícios e Paisagismo,"imunização e controle de pragas urbanas, limpeza pós-obra",Serviço,N,81,81.2,81.22-2
8129-0/00,Atividades de limpeza não especificadas anteriormente,ADM,Serviços Administrativos e Empresariais,Serviços para Edifícios e Paisagismo,"limpeza, desinsetização, dedetização, controle de pragas","Serviço, MEI Permitido",N,81,81.2,81.29-0
8130-3/00,Atividades paisagísticas,ADM,Serviços Administrativos e Empresariais,Paisagismo e Jardinagem,"atividades paisagísticas, paisagismo, jardinagem, jardineiro","Serviço, MEI Permitido",N,81,81.3,81.30-3
8211-3/00,Serviços combinados de escritório e apoio administrativo,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,serviços combinados de escritório e apoio administrativo,"Serviço, B2B",N,82,82.1,82.11-3
8219-9/01,Fotocópias,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,fotocópias,"Serviço, B2B",N,82,82.1,82.19-9
8219-9/99,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,preparação de documentos e serviços especializados de apoio administrativo,"Serviço, B2B",N,82,82.1,82.19-9
8220-2/00,Atividades de teleatendimento,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,teleatendimento,"Serviço, B2B",N,82,82.2,82.20-2
8230-0/01,"Serviços de organização de feiras, congressos, exposições e festas",ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,"organização de feiras, congressos, exposições e festas","Serviço, B2B",N,82,82.3,82.30-0
8230-0/02,Casas de festas e eventos,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,casas de festas e eventos,"Serviço, B2B",N,82,82.3,82.30-0
8291-1/00,Atividades de cobrança e informações cadastrais,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,cobrança e informações cadastrais,"Serviço, B2B",N,82,82.9,82.91-1
8292-0/00,Envasamento e empacotamento sob contrato,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,envasamento e empacotamento sob contrato,"Serviço, B2B",N,82,82.9,82.92-0
8299-7/01,"Medição de consumo de energia elétrica, gás e água",ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,"medição de consumo de energia elétrica, gás e água","Serviço, B2B",N,82,82.9,82.99-7
8299-7/02,"Emissão de vales-alimentação, vales-transporte e similares",ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,"emissão de vales-alimentação, vales-transporte e similares","Serviço, B2B",N,82,82.9,82.99-7
8299-7/03,"Serviços de gravação de carimbos, exceto confecção",ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,gravação de carimbos,"Serviço, B2B",N,82,82.9,82.99-7
8299-7/04,Leiloeiros independentes,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,leiloeiros independentes,"Serviço, B2B",N,82,82.9,82.99-7
8299-7/05,Serviços de levantamento de fundos sob contrato,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,levantamento de fundos sob contrato,"Serviço, B2B",N,82,82.9,82.99-7
8299-7/06,Casas lotéricas,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,casas lotéricas,"Serviço, B2B",N,82,82.9,82.99-7
8299-7/07,Salas de acesso à Internet,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,salas de acesso à internet,"Serviço, B2B",N,82,82.9,82.99-7
8299-7/99,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,ADM,Serviços Administrativos e Empresariais,Apoio Administrativo e Escritório,outras atividades de serviços prestados principalmente às empresas,"Serviço, B2B",N,82,82.9,82.99-7
8411-6/00,Administração pública em geral,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,administração pública em geral,Setor Público,O,84,84.1,84.11-6
8412-4/00,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,"regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",Setor Público,O,84,84.1,84.12-4
8413-2/00,Regulação das atividades econômicas,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,regulação das atividades econômicas,Setor Público,O,84,84.1,84.13-2
8421-3/00,Relações exteriores,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,relações exteriores,Setor Público,O,84,84.2,84.21-3
8422-1/00,Defesa,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,defesa,Setor Público,O,84,84.2,84.22-1
8423-0/00,Justiça,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,justiça,Setor Público,O,84,84.2,84.23-0
8424-8/00,Segurança e ordem pública,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,segurança e ordem pública,Setor Público,O,84,84.2,84.24-8
8425-6/00,Defesa Civil,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,defesa civil,Setor Público,O,84,84.2,84.25-6
8430-2/00,Seguridade social obrigatória,PUB,"Administração Pública, ONGs e Serviços Pessoais",Administração Pública e Defesa,seguridade social obrigatória,Setor Público,O,84,84.3,84.30-2
8511-2/00,Educação infantil - creche,EDU,Educação,Educação,"educação infantil - creche, creche, educação infantil","Educação, B2C, Receita Recorrente Possível",P,85,85.1,85.11-2
8512-1/00,Educação infantil - pré-escola,EDU,Educação,Educação,"educação infantil - pré-escola, pré-escola, jardim de infância","Educação, B2C, Receita Recorrente Possível",P,85,85.1,85.12-1
8513-9/00,Ensino fundamental,EDU,Educação,Educação,"ensino fundamental, escola fundamental, ensino fundamental","Educação, B2C, Receita Recorrente Possível",P,85,85.1,85.13-9
8520-1/00,Ensino médio,EDU,Educação,Educação,"ensino médio, escola média, ensino médio, colégio","Educação, B2C, Receita Recorrente Possível",P,85,85.2,85.20-1
8531-7/00,Educação superior - graduação,EDU,Educação,Educação,"educação superior - graduação, faculdade, universidade, graduação, ensino superior","Educação, B2C, Receita Recorrente Possível",P,85,85.3,85.31-7
8532-5/00,Educação superior - graduação e pós-graduação,EDU,Educação,Educação,"educação superior - graduação e pós-graduação, pós-graduação, mestrado, mba","Educação, B2C, Receita Recorrente Possível",P,85,85.3,85.32-5
8533-3/00,Educação superior - pós-graduação e extensão,EDU,Educação,Educação,educação superior - pós-graduação e extensão,"Educação, B2C, Receita Recorrente Possível",P,85,85.3,85.33-3
8541-4/00,Educação profissional de nível técnico,EDU,Educação,Educação,"educação profissional de nível técnico, escola técnica, ensino técnico, profissionalizante","Educação, B2C, Receita Recorrente Possível",P,85,85.4,85.41-4
8542-2/00,Educação profissional de nível tecnológico,EDU,Educação,Educação,educação profissional de nível tecnológico,"Educação, B2C, Receita Recorrente Possível",P,85,85.4,85.42-2
8550-3/01,Administração de caixas escolares,EDU,Educação,Educação,"administração de caixas escolares, vestibular, cursinho, pré-vestibular","Educação, B2C, Receita Recorrente Possível",P,85,85.5,85.50-3
8550-3/02,"Atividades de apoio à educação, exceto caixas escolares",EDU,Educação,Educação,apoio à educação,"Educação, B2C, Receita Recorrente Possível",P,85,85.5,85.50-3
8591-1/00,Ensino de esportes,EDU,Educação,Educação,"ensino de esportes, autoescola, cnh, escola de motoristas","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.91-1
8592-9/01,Ensino de dança,EDU,Educação,Educação,"ensino de dança, escola de música, música","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.92-9
8592-9/02,"Ensino de artes cênicas, exceto dança",EDU,Educação,Educação,"ensino de artes cênicas, escola de artes, ateliê, artes plásticas","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.92-9
8592-9/03,Ensino de música,EDU,Educação,Educação,"ensino de música, escola de dança, balé, dança","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.92-9
8592-9/99,Ensino de arte e cultura não especificado anteriormente,EDU,Educação,Educação,ensino de arte e cultura,"Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.92-9
8593-7/00,Ensino de idiomas,EDU,Educação,Educação,"ensino de idiomas, escola de idiomas, inglês, espanhol, idioma","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.93-7
8599-6/01,Formação de condutores,EDU,Educação,Educação,"formação de condutores, treinamento profissional, capacitação, treinamento corporativo","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.99-6
8599-6/02,Cursos de pilotagem,EDU,Educação,Educação,cursos de pilotagem,"Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.99-6
8599-6/03,Treinamento em informática,EDU,Educação,Educação,treinamento em informática,"Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.99-6
8599-6/04,Treinamento em desenvolvimento profissional e gerencial,EDU,Educação,Educação,"treinamento em desenvolvimento profissional e gerencial, ead, ensino a distância, curso online, plataforma de cursos","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.99-6
8599-6/05,Cursos preparatórios para concursos,EDU,Educação,Educação,"cursos preparatórios para concursos, curso preparatório, concurso público, oab","Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.99-6
8599-6/99,Outras atividades de ensino não especificadas anteriormente,EDU,Educação,Educação,outras atividades de ensino,"Educação, B2C, Receita Recorrente Possível",P,85,85.9,85.99-6
8610-1/01,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"atendimento hospitalar, hospital","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.1,86.10-1
8610-1/02,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.1,86.10-1
8621-6/01,UTI móvel,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,uti móvel,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.2,86.21-6
8621-6/02,"Serviços móveis de atendimento a urgências, exceto por UTI móvel",SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,serviços móveis de atendimento a urgências,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.2,86.21-6
8622-4/00,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,remoção de pacientes,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.2,86.22-4
8630-5/01,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos, clínica médica, consultório médico, médico","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8630-5/02,Atividade médica ambulatorial com recursos para realização de exames complementares,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"atividade médica ambulatorial com recursos para realização de exames complementares, centro médico, clínica geral","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8630-5/03,Atividade médica ambulatorial restrita a consultas,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"atividade médica ambulatorial restrita a consultas, consultório dentário, dentista, odontologia, ortodontia, clínica odontológica","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8630-5/04,Atividade odontológica,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"atividade odontológica, exame médico complementar, eletrocardiograma","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8630-5/06,Serviços de vacinação e imunização humana,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"vacinação e imunização humana, psicólogo, psicologia, terapia, psicoterapia","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8630-5/07,Atividades de reprodução humana assistida,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,reprodução humana assistida,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8630-5/99,Atividades de atenção ambulatorial não especificadas anteriormente,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,atenção ambulatorial,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.3,86.30-5
8640-2/01,Laboratórios de anatomia patológica e citológica,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,laboratórios de anatomia patológica e citológica,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/02,Laboratórios clínicos,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,laboratórios clínicos,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/03,Serviços de diálise e nefrologia,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,diálise e nefrologia,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/04,Serviços de tomografia,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,tomografia,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/05,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,diagnóstico por imagem com uso de radiação ionizante,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/06,Serviços de ressonância magnética,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,ressonância magnética,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/07,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,diagnóstico por imagem sem uso de radiação ionizante,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/08,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,"diagnóstico por registro gráfico - ecg, eeg e outros exames análogos","Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/09,Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,diagnóstico por métodos ópticos - endoscopia e outros exames análogos,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/10,Serviços de quimioterapia,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,quimioterapia,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/11,Serviços de radioterapia,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,radioterapia,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/12,Serviços de hemoterapia,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,hemoterapia,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/13,Serviços de litotripsia,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,litotripsia,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
8640-2/14,Serviços de bancos de células e tecidos humanos,SAU,Saúde e Farmacêutico,Atenção à Saúde Humana,bancos de células e tecidos humanos,"Saúde, Profissão Regulamentada, MEI Não Permitido, Vigilância Sanitária, B2C",Q,86,86.4,86.40-2
